,Unnamed: 0,Region,LandValue,ImprovementValue,HOEX,Latitude,Longitude,Delta,TimetoFinal,ConstructionDelay,Neighbours,TimetoApply,RepairTime,Units,IncomeRatio,YearBuilt,BuildingCode,Occupancy,Stories,Basement,Area,ConstructionClass,ReplacementCost,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,HSV_Green_2012,RGB_Green_2012,HSV_Green_2013,RGB_Green_2013,HSV_Green_2014,RGB_Green_2014,HSV_Green_2015,RGB_Green_2015,HSV_Green_2016,RGB_Green_2016,HSV_Green_2017,RGB_Green_2017,HSV_Green_2018,RGB_Green_2018,HSV_Green_2019,RGB_Green_2019,HSV_Green_2020,RGB_Green_2020
4823,3658,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:3658_Lat:39.76782_Long:-121.627122_Date:2009-01.jpg,,,,,,,,,,./images/Index:3658_Lat:39.75273_Long:-121.59886_Date:2019-08.jpg,,./images/Index:3658_Lat:39.76782_Long:-121.627122_Date:2021-04.jpg,,,,,,,,,,,,,,,,,,0.9645996093750173,0.024496562778949474,,
4824,2146,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2146_Lat:38.3816882_Long:-122.5170432_Date:2007-11.jpg,,,,,,./images/Index:2146_Lat:38.38194741_Long:-122.5204813_Date:2013-04.jpg,,,,./images/Index:2146_Lat:38.3852019_Long:-122.5184616_Date:2017-01.jpg,,,,,,,,,,5.580566406248464,0.002365760505199433,,,,,,,4.051513671874854,0.0273282900452606,,,,,,
4825,1522,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1522_Lat:38.48830992_Long:-122.70609_Date:2008-07.jpg,,,,,,./images/Index:1522_Lat:38.48658542_Long:-122.7066644_Date:2014-04.jpg,./images/Index:1522_Lat:38.48632221_Long:-122.7067673_Date:2015-06.jpg,,,,,,,,,,,,,,8.713867187495614,0.03319397941231602,16.04101562498895,0.0630133338272568,,,,,,,,,,
4826,1864,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1864_Lat:38.55734404_Long:-122.6890601_Date:2008-08.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4827,453,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:453_Lat:38.47839109_Long:-122.7495191_Date:2011-06.jpg,,./images/Index:453_Lat:38.47839109_Long:-122.7495191_Date:2013-07.jpg,./images/Index:453_Lat:38.47839109_Long:-122.7495191_Date:2014-04.jpg,./images/Index:453_Lat:38.47799982_Long:-122.750058_Date:2015-05.jpg,,,,./images/Index:453_Lat:38.47799982_Long:-122.750058_Date:2019-03.jpg,,,./images/Index:453_Lat:38.47801171_Long:-122.7502204_Date:2022-09.jpg,,,,,3.0539550781256612,0.007465872913598959,3.1130371093756914,0.017254121601581185,4.279785156249647,0.006615526974201204,,,,,,,2.1513671875001994,0.017508268356322992,,
4828,482,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:482_Lat:38.47946344_Long:-122.7498277_Date:2011-06.jpg,,./images/Index:482_Lat:38.47938554_Long:-122.7503164_Date:2013-07.jpg,./images/Index:482_Lat:38.47941959_Long:-122.7501558_Date:2014-05.jpg,,./images/Index:482_Lat:38.47934232_Long:-122.7504743_Date:2016-06.jpg,./images/Index:482_Lat:38.47928978_Long:-122.7506224_Date:2017-06.jpg,,,,,./images/Index:482_Lat:38.4791839_Long:-122.7509264_Date:2022-09.jpg,,,,,2.6516113281254556,0.013862863183021355,2.061035156250153,0.01255637779831865,,,5.542480468748499,0.23405800014733966,16.58178710936346,0.03101150318980009,,,,,,
4829,704,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:704_Lat:38.47960782_Long:-122.7537463_Date:2011-06.jpg,,,./images/Index:704_Lat:38.47962313_Long:-122.7533279_Date:2014-04.jpg,./images/Index:704_Lat:38.47959028_Long:-122.752668_Date:2015-06.jpg,,,,,,,,,,,,,,4.96850585937402,0.023493040353058835,10.585693359368912,0.04122263193130227,,,,,,,,,,
4830,3196,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:3196_Lat:39.767993_Long:-121.626336_Date:2009-01.jpg,,,,,,,,,,,,./images/Index:3196_Lat:39.767993_Long:-121.626336_Date:2021-04.jpg,,,,,,,,,,,,,,,,,,,,,
4831,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2044_Lat:38.50650049_Long:-122.7485342_Date:2012-05.jpg,,,./images/Index:2044_Lat:38.50595194_Long:-122.7471581_Date:2015-03.jpg,,,,./images/Index:2044_Lat:38.50649868_Long:-122.7476161_Date:2019-03.jpg,,,,,,1.5129394531249083,0.03219614923000312,,,,,3.358642578125485,0.03188598155975316,,,,,,,4.59619140624936,0.009284086525440202,,
4832,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:490_Lat:38.47990733_Long:-122.7490328_Date:2014-05.jpg,./images/Index:490_Lat:38.47946734_Long:-122.7491848_Date:2015-07.jpg,./images/Index:490_Lat:38.47947419_Long:-122.7493441_Date:2016-06.jpg,./images/Index:490_Lat:38.47947231_Long:-122.7495017_Date:2017-06.jpg,,,,,./images/Index:490_Lat:38.47946344_Long:-122.7498277_Date:2022-11.jpg,./images/Index:490_Lat:38.47944539_Long:-122.7499923_Date:2023-03.jpg,,,,,,4.329101562499602,0.006236638873815579,10.755126953118758,0.003896646201610585,6.1228027343729705,0.03202952072024304,9.736328124994685,0.009594354778528134,,,,,,
4833,935,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:935_Lat:38.48186352_Long:-122.7443746_Date:2011-06.jpg,,,,./images/Index:935_Lat:38.48227494_Long:-122.7448809_Date:2015-07.jpg,,,,./images/Index:935_Lat:38.48227493_Long:-122.7444402_Date:2019-04.jpg,,,,,,,,,,,,10.417480468744065,0.002001143991947177,,,,,,,1.0275878906250047,0.009693033993244136,,
4834,1136,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1136_Lat:38.4798115_Long:-122.7020582_Date:2008-07.jpg,,,./images/Index:1136_Lat:38.4797097_Long:-122.7022797_Date:2011-06.jpg,,,,./images/Index:1136_Lat:38.47964622_Long:-122.7028557_Date:2015-06.jpg,,,,./images/Index:1136_Lat:38.47942664_Long:-122.7025437_Date:2019-03.jpg,,,,,,,,,,,,8.265624999996023,0.010444056242704404,,,,,,,1.9104003906250764,0.006056290119886408,,
4835,3255,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:3255_Lat:39.774601_Long:-121.59274_Date:2012-07.jpg,,,,,,,./images/Index:3255_Lat:39.769689_Long:-121.606529_Date:2019-08.jpg,,,,,,6.505126953122624,0.037237007170915194,,,,,,,,,,,,,7.148925781247038,0.002348940819501881,,
4836,1233,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1233_Lat:38.47866774_Long:-122.7171905_Date:2011-06.jpg,,,./images/Index:1233_Lat:38.47866774_Long:-122.7171905_Date:2014-04.jpg,./images/Index:1233_Lat:38.47872448_Long:-122.7169943_Date:2015-06.jpg,,,,./images/Index:1233_Lat:38.47472587_Long:-122.7181522_Date:2019-03.jpg,,,,,,,,,,3.9108886718749827,0.034782659262417,4.275634765624651,0.027672339230776114,,,,,,,0.8867187500000328,0.0034427903592586665,,
4837,3499,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:3499_Lat:39.764634_Long:-121.636905_Date:2009-01.jpg,,,,,,,,,,,,./images/Index:3499_Lat:39.764634_Long:-121.636905_Date:2021-04.jpg,,,,,,,,,,,,,,,,,,,,,
4838,359,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:359_Lat:38.48086232_Long:-122.7489542_Date:2011-06.jpg,,./images/Index:359_Lat:38.48086232_Long:-122.7489542_Date:2013-07.jpg,,,,,,,,,,,,,,12.999023437491719,0.009454958140850022,,,,,,,,,,,,,,
4839,2279,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2279_Lat:38.4995277_Long:-122.7436653_Date:2012-05.jpg,,,./images/Index:2279_Lat:38.49909983_Long:-122.7439924_Date:2015-06.jpg,,,,,,,./images/Index:2279_Lat:38.49944327_Long:-122.7443764_Date:2022-09.jpg,./images/Index:2279_Lat:38.49982316_Long:-122.7421004_Date:2023-03.jpg,,3.0517578125006604,0.03196313604712453,,,,,10.738281249993774,0.008525844663381507,,,,,,,,,,
4840,3210,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:3210_Lat:39.770772_Long:-121.61459_Date:2009-01.jpg,,,,,,,,,,,,./images/Index:3210_Lat:39.770772_Long:-121.61459_Date:2021-04.jpg,,,,,,,,,,,,,,,,,,,,,
4841,1579,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1579_Lat:38.49122708_Long:-122.7086418_Date:2008-07.jpg,,,./images/Index:1579_Lat:38.49122708_Long:-122.7086418_Date:2011-06.jpg,,,./images/Index:1579_Lat:38.49113492_Long:-122.7088908_Date:2014-04.jpg,./images/Index:1579_Lat:38.49018183_Long:-122.7090098_Date:2015-06.jpg,,,,./images/Index:1579_Lat:38.48967228_Long:-122.7086766_Date:2019-03.jpg,,,,,,,,,,1.6152343749999254,0.013909436762332694,9.360595703120026,0.03457700461149065,,,,,,,1.338378906249943,0.025928027927873992,,
4842,639,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:639_Lat:38.4820733_Long:-122.7508115_Date:2011-06.jpg,,./images/Index:639_Lat:38.48204771_Long:-122.7506151_Date:2013-07.jpg,,./images/Index:639_Lat:38.48205003_Long:-122.7502989_Date:2015-06.jpg,,,,,,,,,,,,8.70849609374562,0.08447069674730592,,,6.785400390622369,0.01955184340476963,,,,,,,,,,
4843,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1973_Lat:38.49405387_Long:-122.7030226_Date:2011-06.jpg,,,,,,,,,,,./images/Index:1973_Lat:38.49514345_Long:-122.7029775_Date:2022-09.jpg,./images/Index:1973_Lat:38.49471778_Long:-122.7029391_Date:2023-01.jpg,,,,,,,,,,,,,,,,,,,
4844,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:198_Lat:38.47564262_Long:-122.7506701_Date:2015-06.jpg,./images/Index:198_Lat:38.47564221_Long:-122.7508273_Date:2016-06.jpg,,./images/Index:198_Lat:38.47564346_Long:-122.7503557_Date:2018-11.jpg,./images/Index:198_Lat:38.47564221_Long:-122.7508273_Date:2019-03.jpg,,,,,,,,,,,,13.649414062491127,0.026657987385986962,10.094970703119358,0.09288378059864486,,,4.293945312499634,0.0004610754549503329,3.8911132812500004,0.028605937957763124,,
4845,1471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1471_Lat:38.49159138_Long:-122.7037691_Date:2014-04.jpg,./images/Index:1471_Lat:38.49115317_Long:-122.7038068_Date:2015-06.jpg,,,,,,,,,./images/Index:1471_Lat:38.49159138_Long:-122.7037691_Date:2024-03.jpg,,,,,1.0881347656249927,0.010023392736911683,7.891601562496363,0.06252782046794851,,,,,,,,,,
4846,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:272_Lat:38.47947838_Long:-122.7479436_Date:2013-07.jpg,,./images/Index:272_Lat:38.47921359_Long:-122.7480808_Date:2015-05.jpg,./images/Index:272_Lat:38.47898674_Long:-122.7475526_Date:2016-06.jpg,,./images/Index:272_Lat:38.47910298_Long:-122.7474222_Date:2018-11.jpg,./images/Index:272_Lat:38.47946974_Long:-122.7481258_Date:2019-04.jpg,,./images/Index:272_Lat:38.47931019_Long:-122.7474368_Date:2021-03.jpg,,,,,,3.761962890625118,0.022881906479596734,,,9.662109374994753,0.004078477621078523,17.435546874987683,0.11085800081492045,,,11.359130859368209,0,1.771240234375005,0.007838260382413883,,
4847,2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2253_Lat:38.48971358_Long:-122.7489295_Date:2013-07.jpg,,,,,,,,,./images/Index:2253_Lat:38.48862068_Long:-122.7478691_Date:2022-09.jpg,./images/Index:2253_Lat:38.48307308_Long:-122.75019_Date:2023-03.jpg,,,,0.9536132812500195,0.0011077597737312326,,,,,,,,,,,,,,
4848,2096,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2096_Lat:38.41985411_Long:-122.5564435_Date:2007-11.jpg,,,,,,./images/Index:2096_Lat:38.4203823_Long:-122.5567596_Date:2013-03.jpg,,,,,,./images/Index:2096_Lat:38.42013359_Long:-122.557095_Date:2019-03.jpg,,,,,,,,3.2038574218756257,0.00998101755976673,,,,,,,,,,,1.0561523437499991,0.023137021809816537,,
4849,766,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:766_Lat:38.48157579_Long:-122.7454828_Date:2011-06.jpg,,./images/Index:766_Lat:38.48139887_Long:-122.7454453_Date:2013-07.jpg,,./images/Index:766_Lat:38.48154159_Long:-122.7451666_Date:2015-07.jpg,,,,,,,./images/Index:766_Lat:38.48153643_Long:-122.7449348_Date:2022-09.jpg,,,,,3.734375000000143,0.027780011296272177,,,16.469970703113564,0.012300297617912287,,,,,,,,,,
4850,192,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:192_Lat:38.47564428_Long:-122.7500406_Date:2011-06.jpg,,./images/Index:192_Lat:38.47564428_Long:-122.7500406_Date:2013-07.jpg,,./images/Index:192_Lat:38.47564428_Long:-122.7500406_Date:2015-05.jpg,./images/Index:192_Lat:38.47633609_Long:-122.7473977_Date:2016-06.jpg,,,,,,./images/Index:192_Lat:38.47605379_Long:-122.7473656_Date:2022-09.jpg,./images/Index:192_Lat:38.47605379_Long:-122.7473656_Date:2023-02.jpg,,,,7.999023437496265,0.030361983925103208,,,6.867675781247294,0.056157048791646846,29.889160156226357,0.18964094668630485,,,,,,,,
4851,1071,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1071_Lat:38.47837321_Long:-122.703372_Date:2008-07.jpg,,,./images/Index:1071_Lat:38.47837321_Long:-122.703372_Date:2011-06.jpg,,,./images/Index:1071_Lat:38.47838675_Long:-122.7028821_Date:2014-04.jpg,./images/Index:1071_Lat:38.4784019_Long:-122.7023607_Date:2015-06.jpg,,,,./images/Index:1071_Lat:38.47840568_Long:-122.7021055_Date:2019-03.jpg,,,./images/Index:1071_Lat:38.47840568_Long:-122.7021055_Date:2022-09.jpg,,,,,,,2.0830078125001648,0.072921939194203,4.968261718749021,0.026775017380713945,,,,,,,1.0175781250000067,0.0037586502730846544,,
4852,2115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2115_Lat:38.4215396_Long:-122.5540886_Date:2015-07.jpg,./images/Index:2115_Lat:38.42189402_Long:-122.5544515_Date:2016-06.jpg,,,./images/Index:2115_Lat:38.43082664_Long:-122.5545943_Date:2019-05.jpg,,,,,,,,,,,,7.501220703121718,0.0521990619599823,3.6945800781251794,0.10193959996104207,,,,,7.547119140621676,0.07171478122473023,,
4853,2095,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2095_Lat:38.4203823_Long:-122.5567596_Date:2007-11.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4854,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:111_Lat:38.47224726_Long:-122.7475194_Date:2013-07.jpg,./images/Index:111_Lat:38.47224403_Long:-122.7481199_Date:2014-04.jpg,,,,,./images/Index:111_Lat:38.47196936_Long:-122.7486487_Date:2019-04.jpg,,,,,,,,4.215576171874705,0.07237436622381374,11.489013671868092,0.13683474808932491,,,,,,,,,2.279785156250265,0.008108686655759765,,
4855,2743,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2743_Lat:39.784737_Long:-121.599101_Date:2012-07.jpg,,,,,,,,,,,,,4.807861328124167,0.005048789083957683,,,,,,,,,,,,,,,,
4856,1256,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1256_Lat:38.48205548_Long:-122.6887166_Date:2008-08.jpg,,,./images/Index:1256_Lat:38.48205548_Long:-122.6887166_Date:2011-06.jpg,,,./images/Index:1256_Lat:38.48178548_Long:-122.6895315_Date:2014-04.jpg,./images/Index:1256_Lat:38.48214536_Long:-122.6896438_Date:2015-06.jpg,,,,./images/Index:1256_Lat:38.48243355_Long:-122.6899722_Date:2019-03.jpg,,,./images/Index:1256_Lat:38.48308917_Long:-122.6903393_Date:2022-09.jpg,,,,,,,0.885986328125033,0.0023133642971515747,7.6877441406215485,0.0037304498255253038,,,,,,,1.2954101562499516,0.0003720670938491822,,
4857,296,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:296_Lat:38.47472506_Long:-122.7527226_Date:2011-06.jpg,,./images/Index:296_Lat:38.47472506_Long:-122.7527226_Date:2013-07.jpg,,./images/Index:296_Lat:38.47721118_Long:-122.7489556_Date:2015-06.jpg,./images/Index:296_Lat:38.47779387_Long:-122.7491941_Date:2016-06.jpg,,./images/Index:296_Lat:38.4779275_Long:-122.7492097_Date:2018-11.jpg,./images/Index:296_Lat:38.47806239_Long:-122.7492122_Date:2019-03.jpg,,,./images/Index:296_Lat:38.47819784_Long:-122.7492084_Date:2022-09.jpg,./images/Index:296_Lat:38.47833087_Long:-122.7491862_Date:2023-01.jpg,,,,9.23535156249514,0.11646740138531772,,,11.11767578124343,0.010970998555421685,5.152343749998853,0.0328722745180129,,,1.776855468750008,0,2.19067382812522,0.011675652116537066,,
4858,4132,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:4132_Lat:39.780735_Long:-121.597886_Date:2012-07.jpg,,,,,,,,,,,,,14.912841796864978,0.07001488283276498,,,,,,,,,,,,,,,,
4859,841,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:841_Lat:38.47635516_Long:-122.7434948_Date:2011-06.jpg,,./images/Index:841_Lat:38.47635516_Long:-122.7434948_Date:2013-07.jpg,./images/Index:841_Lat:38.47618961_Long:-122.7434728_Date:2014-04.jpg,./images/Index:841_Lat:38.47728673_Long:-122.743191_Date:2015-05.jpg,,,,./images/Index:841_Lat:38.47741835_Long:-122.7433521_Date:2019-03.jpg,,,./images/Index:841_Lat:38.47767222_Long:-122.7434703_Date:2022-09.jpg,,,,,4.019287109374884,0.04364564642310065,5.466064453123568,0.04506268352270076,7.988525390621275,0.021934974938630884,,,,,,,1.4743652343749158,0.005441784858703613,,
4860,963,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:963_Lat:38.48036467_Long:-122.7437758_Date:2011-06.jpg,,./images/Index:963_Lat:38.48036467_Long:-122.7437758_Date:2013-07.jpg,,./images/Index:963_Lat:38.48036734_Long:-122.743549_Date:2015-05.jpg,,,,,,,,,,,,2.658935546875459,0.03887831047177298,,,10.045166015619404,0.2310709506273336,,,,,,,,,,
4861,2294,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2294_Lat:38.49915082_Long:-122.7411133_Date:2012-05.jpg,,,./images/Index:2294_Lat:38.49915082_Long:-122.7411133_Date:2015-06.jpg,,,,,,./images/Index:2294_Lat:38.49862533_Long:-122.7437995_Date:2021-03.jpg,./images/Index:2294_Lat:38.4984_Long:-122.7417259_Date:2022-09.jpg,./images/Index:2294_Lat:38.49878333_Long:-122.7432613_Date:2023-03.jpg,,10.557861328118937,0.10444516316057437,,,,,9.409912109369982,0.02567697316408075,,,,,,,,,,
4862,1352,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1352_Lat:38.48791852_Long:-122.6921719_Date:2008-08.jpg,,,./images/Index:1352_Lat:38.48777301_Long:-122.6918876_Date:2011-06.jpg,,,,,,,,./images/Index:1352_Lat:38.487133_Long:-122.6908758_Date:2019-03.jpg,,,,,,,,,,,,,,,,,,,,2.428222656250341,0.002288520336151119,,
4863,1258,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1258_Lat:38.48760444_Long:-122.6891569_Date:2008-08.jpg,,,,,,,./images/Index:1258_Lat:38.48205548_Long:-122.6887166_Date:2015-06.jpg,,,,./images/Index:1258_Lat:38.48178548_Long:-122.6895315_Date:2019-03.jpg,,,./images/Index:1258_Lat:38.48214536_Long:-122.6896438_Date:2022-09.jpg,,,,,,,,,3.0270996093756475,0.0019088536500930836,,,,,,,1.107666015624989,0.00039565563201904297,,
4864,1781,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1781_Lat:38.48863331_Long:-122.7218861_Date:2011-06.jpg,,,./images/Index:1781_Lat:38.48872548_Long:-122.7218822_Date:2014-04.jpg,./images/Index:1781_Lat:38.48881339_Long:-122.7218571_Date:2015-06.jpg,,,,./images/Index:1781_Lat:38.48993437_Long:-122.7225844_Date:2019-03.jpg,,./images/Index:1781_Lat:38.49029396_Long:-122.7225046_Date:2021-03.jpg,,,,,,,,2.946044921875606,0.013846959918737231,5.038818359373956,0.011439610272645794,,,,,,,0.930908203125024,0.15790055692195823,,
4865,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1992_Lat:38.50073513_Long:-122.7008506_Date:2020-03.jpg,./images/Index:1992_Lat:38.48766851_Long:-122.6772297_Date:2021-03.jpg,./images/Index:1992_Lat:38.50185572_Long:-122.7019549_Date:2022-09.jpg,,,,,,,,,,,,,,,,,,,9.050781249995309,0.01689592003822309
4866,3899,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:3899_Lat:39.759682_Long:-121.625941_Date:2008-12.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4867,81,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:81_Lat:38.47359405_Long:-122.7497819_Date:2011-06.jpg,,./images/Index:81_Lat:38.47358992_Long:-122.7502359_Date:2013-07.jpg,./images/Index:81_Lat:38.47358787_Long:-122.750463_Date:2014-04.jpg,,,,,,,./images/Index:81_Lat:38.47404754_Long:-122.7518101_Date:2021-03.jpg,./images/Index:81_Lat:38.4735858_Long:-122.75069_Date:2022-09.jpg,,,,,5.035888671873959,0.03785425797104765,26.142822265604764,0.25075798109174297,,,,,,,,,,,,
4868,564,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:564_Lat:38.47838032_Long:-122.755449_Date:2011-06.jpg,,./images/Index:564_Lat:38.47838032_Long:-122.755449_Date:2013-07.jpg,./images/Index:564_Lat:38.47873061_Long:-122.7557568_Date:2014-04.jpg,./images/Index:564_Lat:38.47838032_Long:-122.755449_Date:2015-07.jpg,,./images/Index:564_Lat:38.47787855_Long:-122.7556393_Date:2017-06.jpg,,./images/Index:564_Lat:38.47787855_Long:-122.7556393_Date:2019-04.jpg,,,./images/Index:564_Lat:38.4791094_Long:-122.7559838_Date:2022-09.jpg,,,,,3.1965332031256324,0.042029049247502816,3.8603515625000284,0.0014527887105941788,6.965332031247205,0.11785116419197172,,,13.719482421866063,0.006182909011840855,,,0.654785156250034,0.0052113160490989815,,
4869,568,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:568_Lat:38.47892107_Long:-122.7554781_Date:2008-08.jpg,,,,,,./images/Index:568_Lat:38.47866522_Long:-122.755261_Date:2014-04.jpg,,,./images/Index:568_Lat:38.47854006_Long:-122.7551533_Date:2017-06.jpg,,./images/Index:568_Lat:38.47861746_Long:-122.7556579_Date:2019-04.jpg,,./images/Index:568_Lat:38.47854006_Long:-122.7551533_Date:2021-03.jpg,,,,,,,,5.317871093748703,0.02471991628408353,,,,,24.32543945310642,0.06845326349138907,,,1.4558105468749196,0.0028245672583580056,,
4870,1783,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1783_Lat:38.48888544_Long:-122.7223615_Date:2011-06.jpg,,,,,,,,./images/Index:1783_Lat:38.48872548_Long:-122.7218822_Date:2019-03.jpg,,,./images/Index:1783_Lat:38.48993437_Long:-122.7225844_Date:2022-09.jpg,,,,,,,,,,,,,,,,,1.0744628906249953,0.005580633878707871,,
4871,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1654_Lat:38.49165116_Long:-122.7095527_Date:2011-06.jpg,,,,,,,,,./images/Index:1654_Lat:38.49240085_Long:-122.709241_Date:2020-03.jpg,,,,,,,,,,,,,,,,,,,,,4.117187499999795,0.0011191144585609447
4872,2171,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2171_Lat:38.36477466_Long:-122.5275515_Date:2007-11.jpg,./images/Index:2171_Lat:38.36499034_Long:-122.5267197_Date:2008-02.jpg,,,,,,,,,,,./images/Index:2171_Lat:38.36469689_Long:-122.5268376_Date:2019-05.jpg,,,,,,,,,,,,,,,,,,,,3.380371093750465,0.04017608240246717,,
4873,4089,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:4089_Lat:39.765699_Long:-121.62708_Date:2009-01.jpg,,,,,,,,,,,,./images/Index:4089_Lat:39.765699_Long:-121.62708_Date:2021-04.jpg,,,,,,,,,,,,,,,,,,,,,
4874,318,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:318_Lat:38.47563928_Long:-122.7530798_Date:2011-06.jpg,,./images/Index:318_Lat:38.47563981_Long:-122.7529049_Date:2013-07.jpg,,./images/Index:318_Lat:38.47564033_Long:-122.7527301_Date:2015-06.jpg,,,,,,,,./images/Index:318_Lat:38.47572875_Long:-122.7539719_Date:2023-03.jpg,,,,12.918457031241793,0.029330126941203037,,,11.82983398436778,0.043847799301146864,,,,,,,,,,
4875,282,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:282_Lat:38.4786897_Long:-122.7473732_Date:2011-06.jpg,,./images/Index:282_Lat:38.4787268_Long:-122.7475407_Date:2013-07.jpg,./images/Index:282_Lat:38.4787297_Long:-122.7477062_Date:2014-04.jpg,./images/Index:282_Lat:38.47873464_Long:-122.7480359_Date:2015-05.jpg,,,./images/Index:282_Lat:38.47874665_Long:-122.7481995_Date:2018-11.jpg,,,,./images/Index:282_Lat:38.47911146_Long:-122.748391_Date:2022-09.jpg,./images/Index:282_Lat:38.47924911_Long:-122.7483871_Date:2023-01.jpg,,,,4.490966796874455,0.02899519726633948,7.535400390621687,0.020994283258914455,2.959228515625613,0.00021500885486602772,,,,,5.403076171873625,0.0003999844193458555,,,,
4876,706,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:706_Lat:38.47958939_Long:-122.754587_Date:2011-06.jpg,,./images/Index:706_Lat:38.47959278_Long:-122.7543787_Date:2013-07.jpg,,,,,,./images/Index:706_Lat:38.47962313_Long:-122.7533279_Date:2019-04.jpg,,,./images/Index:706_Lat:38.47959028_Long:-122.752668_Date:2022-09.jpg,,,,,10.366943359369111,0.06889498978853478,,,,,,,,,,,2.32812500000029,0.003783237189054499,,
4877,119,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:119_Lat:38.47180902_Long:-122.7481061_Date:2011-06.jpg,,./images/Index:119_Lat:38.47180902_Long:-122.7481061_Date:2013-07.jpg,./images/Index:119_Lat:38.47180902_Long:-122.7481061_Date:2014-04.jpg,./images/Index:119_Lat:38.47195153_Long:-122.7474745_Date:2015-06.jpg,,,,,,,./images/Index:119_Lat:38.4718091_Long:-122.7474907_Date:2022-09.jpg,,,,,3.581542968750282,0.013863883912563194,8.568359374995747,0.03945200890302472,14.199462890615628,0.14814833551644907,,,,,,,,,,
4878,1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1806_Lat:38.49835315_Long:-122.722453_Date:2012-05.jpg,,,,,,,,./images/Index:1806_Lat:38.49459729_Long:-122.7188917_Date:2020-03.jpg,,,,,6.626220703122514,0.008108284324407529,,,,,,,,,,,,,,,2.194824218750222,0.008023034781217476
